UID	Symbol	Pearson rho	Pearson p-value	Cell State
IL18R1	IL18R1	0.25062237362596546	3.415378752418018e-32	11
LAPTM4A	LAPTM4A	0.24090395210573734	8.41479893066649e-30	11
LEO1	LEO1	0.23259955129066567	7.687459054898249e-28	11
CREM	CREM	0.2165395910239512	2.9150477926128366e-24	11
TDRD3	TDRD3	0.21535086036372889	5.230243246631622e-24	11
CDC42EP3	CDC42EP3	0.20324912228723968	1.6511260673519594e-21	11
AP3S1	AP3S1	0.20014767846792902	6.815085632250316e-21	11
ASRGL1	ASRGL1	0.19254566414962557	1.9962041035050523e-19	11
GPR65	GPR65	0.17569962097230596	2.179671420735912e-16	11
NSMCE1	NSMCE1	0.17517607712915031	2.6802665996670174e-16	11
FHL3	FHL3	0.17018635450338676	1.862156511059847e-15	11
PIK3CA	PIK3CA	0.16112880683764638	5.423468459035591e-14	11
PRKX	PRKX	0.15820534315948312	1.5467567588836336e-13	11
ELF1	ELF1	0.1539193180469307	6.940430371032812e-13	11
NDUFA4	NDUFA4	0.14933237084795498	3.3040450327671183e-12	11
GALC	GALC	0.14500217116015557	1.3798118830707549e-11	11
TYW3	TYW3	0.1405431812268327	5.7532764017344465e-11	11
MIIP	MIIP	0.14036249849067817	6.09023490902845e-11	11
PRPF38A	PRPF38A	0.13927970077818116	8.552727774538164e-11	11
CNST	CNST	0.13265247840313388	6.455733223065393e-10	11
LMO4	LMO4	0.13211774126709988	7.567066982951106e-10	11
TWISTNB	TWISTNB	0.13143782632093765	9.252096607321962e-10	11
MCTP2	MCTP2	0.13104846935322167	1.0376236433858437e-09	11
PLGRKT	PLGRKT	0.1307820626584588	1.1220957156834703e-09	11
FER	FER	0.12644228594413665	3.927656218456344e-09	11
SLC1A5	SLC1A5	0.12393231396747707	7.95412246258764e-09	11
TSNAX	TSNAX	0.1187507833285007	3.26771114557704e-08	11
RELB	RELB	0.11722371966442163	4.9003672286324534e-08	11
NUP54	NUP54	0.11663327567293114	5.723761585036886e-08	11
MIER1	MIER1	0.11243786687810921	1.6884217450199296e-07	11
CSF1	CSF1	0.1115975902998884	2.0872733424838048e-07	11
CRYL1	CRYL1	0.1060232718820746	8.198967490563106e-07	11
TCP1	TCP1	0.10415344644881928	1.2780635772373236e-06	11
PHF20	PHF20	0.10335103539204565	1.5427184468867845e-06	11
USP48	USP48	0.10303457746530996	1.6609490406358287e-06	11
UMPS	UMPS	0.10172820645987678	2.2477914300832955e-06	11
HS2ST1	HS2ST1	0.10145260365355234	2.394828041349505e-06	11
ARL2BP	ARL2BP	0.10005313015135289	3.2954848939758626e-06	11
ZSWIM8	ZSWIM8	0.10001266015159303	3.3258419245006194e-06	11
ELOVL5	ELOVL5	0.09900977394510008	4.169663029908862e-06	11
SPAG7	SPAG7	0.09724403025583828	6.176346303024203e-06	11
KAT5	KAT5	0.09724282586584082	6.177987688801585e-06	11
CREB1	CREB1	0.09642435541554711	7.395363419534249e-06	11
ZNF830	ZNF830	0.09537419845311203	9.295590099136047e-06	11
DTNBP1	DTNBP1	0.09340706779644208	1.4176815468023353e-05	11
NDEL1	NDEL1	0.09272724227940743	1.6371849447878654e-05	11
PPIL4	PPIL4	0.09206136709588582	1.8833101045884453e-05	11
CDKN2AIP	CDKN2AIP	0.09126196274025829	2.2253840692037634e-05	11
EIF1B	EIF1B	0.08746530626826579	4.826756606913373e-05	11
BRE	BRE	0.08699244083159725	5.3040965946520226e-05	11
CHPF2	CHPF2	0.08446358391026061	8.713272952082189e-05	11
CCNG1	CCNG1	0.08431310547154192	8.970676000609582e-05	11
DDX60	DDX60	0.08105517919656154	0.00016654428848411103	11
NIPSNAP3A	NIPSNAP3A	0.07876775532359742	0.00025377459563518274	11
MORC3	MORC3	0.07818482800436892	0.00028203824082039333	11
RAB9A	RAB9A	0.07424149722205774	0.000565600675942325	11
COMMD3	COMMD3	0.07409319848916013	0.0005802334761457798	11
TFB1M	TFB1M	0.0729531930183051	0.0007050487387310934	11
DKC1	DKC1	0.07243508235416762	0.000769647329326768	11
HAUS6	HAUS6	0.07008949242598138	0.0011367353131907893	11
PSME3	PSME3	0.06818243581384902	0.0015479468701040224	11
SRP68	SRP68	0.06614623857139797	0.002134897293158771	11
OPA3	OPA3	0.06576380940856896	0.002265642325190968	11
GBE1	GBE1	0.06192675069627712	0.004046443280646633	11
ABHD13	ABHD13	0.06092632754268274	0.004684076627095496	11
CTR9	CTR9	0.05928092408486047	0.005932611333124984	11
RNF14	RNF14	0.05021251862149756	0.019806191079277738	11
R3HCC1L	R3HCC1L	0.03515872789928242	0.1029036267826073	11
SCGB1A1	SCGB1A1	0.8246206705826123	0.0	12
KLK11	KLK11	0.7574752906037971	0.0	12
SCGB3A1	SCGB3A1	0.7512201529392506	0.0	12
TMEM45A	TMEM45A	0.7188168304143825	0.0	12
BPIFB1	BPIFB1	0.7154303776542024	0.0	12
TSPAN8	TSPAN8	0.6993523824586682	5.1479665e-316	12
PIGR	PIGR	0.6535110978270943	1.7896609882768782e-262	12
MUC5B	MUC5B	0.6206135187691719	1.799759341700504e-229	12
CXCL1	CXCL1	0.6155740005325115	9.281263471779442e-225	12
LTF	LTF	0.6144414688879175	1.034859277095368e-223	12
CP	CP	0.5942312624939656	1.0204881550139398e-205	12
LCN2	LCN2	0.5817752644377898	2.9976449759228795e-195	12
SCGB3A2	SCGB3A2	0.5674855861641406	8.734634589724139e-184	12
KIAA1324	KIAA1324	0.5403593792024536	1.6630814662340562e-163	12
SAA1	SAA1	0.5394574914425468	7.305857031015423e-163	12
SLPI	SLPI	0.536179276890578	1.5262001518512672e-160	12
WFDC2	WFDC2	0.5341908051811493	3.78793935875616e-159	12
AQP5	AQP5	0.5119435948082904	3.67968561818161e-144	12
CAPN13	CAPN13	0.5111501413138397	1.2023677176903628e-143	12
FMO2	FMO2	0.5022740882546289	5.505373864747296e-138	12
RHOV	RHOV	0.49833415551882565	1.5863755034066402e-135	12
AKR1C1	AKR1C1	0.49224568952614417	8.679692772440369e-132	12
MDK	MDK	0.4808960185878717	5.106042811798197e-125	12
BMPR1B	BMPR1B	0.4623962501036154	1.619891208011106e-114	12
GRAMD3	GRAMD3	0.45982923714738083	4.132915173857154e-113	12
CEACAM6	CEACAM6	0.45855322740488436	2.0467752573255097e-112	12
SAA2	SAA2	0.4546480376787952	2.6257704730008093e-110	12
EHF	EHF	0.44777795470922566	1.1534289341639363e-106	12
GGT5	GGT5	0.4451567930009408	2.6910493860256345e-105	12
CYP2B6	CYP2B6	0.44205571725126497	1.0786736383770727e-103	12
KLK10	KLK10	0.4278710630734186	1.4324407295372875e-96	12
TACSTD2	TACSTD2	0.4240094833109344	1.0891136379590021e-94	12
SCNN1B	SCNN1B	0.4202662754140904	6.872646985352944e-93	12
CX3CL1	CX3CL1	0.4147999130294351	2.6615036254150282e-90	12
ATP12A	ATP12A	0.4107523120340495	2.044949695811747e-88	12
MET	MET	0.40549583427303043	5.2584267133315545e-86	12
CXCL6	CXCL6	0.3775292816174484	6.8433970633549834e-74	12
CAPN8	CAPN8	0.3500491969884499	4.30485115894357e-63	12
RHOBTB3	RHOBTB3	0.34716035462526124	5.110250839325877e-62	12
MSMB	MSMB	0.3417626038020867	4.852494805107802e-60	12
SERPINF1	SERPINF1	0.3364550033669247	3.91347602979815e-58	12
CLDN10	CLDN10	0.3352311554591503	1.0639175369241968e-57	12
PLK2	PLK2	0.3298526894336369	8.17429843415826e-56	12
SPINT1	SPINT1	0.324435599179009	5.93626671141932e-54	12
SCNN1A	SCNN1A	0.31689331857738545	2.0042376900082648e-51	12
BPIFA1	BPIFA1	0.31413577420286115	1.6156084420270981e-50	12
JUP	JUP	0.30943947837110014	5.369923700901343e-49	12
RASD1	RASD1	0.3042047097737078	2.4754470345275473e-47	12
IL1R1	IL1R1	0.29690764220694177	4.5329457323284974e-45	12
SH2D3A	SH2D3A	0.2950010722214754	1.7252910599631768e-44	12
ERP27	ERP27	0.28669159285902596	5.193950040839348e-42	12
SOX4	SOX4	0.28195423379859164	1.234790660742508e-40	12
FNBP1L	FNBP1L	0.2779567086986225	1.7064283797265e-39	12
NFIA	NFIA	0.2762955758769853	5.017329212744994e-39	12
FMO3	FMO3	0.2666115259662871	2.327617691445933e-36	12
HOOK2	HOOK2	0.2530862502931825	8.133973667525049e-33	12
INSR	INSR	0.25161442582520177	1.9202689724708652e-32	12
DUSP23	DUSP23	0.24246833345587535	3.525054321232094e-30	12
STT3B	STT3B	0.23625615475376857	1.0758980785140962e-28	12
ANKRD36C	ANKRD36C	0.23076429748883123	2.0365707114062478e-27	12
DTX4	DTX4	0.22962445058450334	3.7139989645162064e-27	12
AR	AR	0.2275744215009182	1.0854093849063755e-26	12
CIT	CIT	0.22547123042729628	3.2261564385087956e-26	12
SH3BGRL2	SH3BGRL2	0.2240097887563976	6.83288586366457e-26	12
SEL1L3	SEL1L3	0.22390578849272835	7.206253606580484e-26	12
ASS1	ASS1	0.21984376114570892	5.636934238732666e-25	12
HMGB3	HMGB3	0.21913055583553004	8.054961913675126e-25	12
NR2F6	NR2F6	0.2157234921896532	4.356136021252055e-24	12
GOLGA8A	GOLGA8A	0.2101872521666753	6.365874450021236e-23	12
SEMA4B	SEMA4B	0.20595159364599475	4.710538145710464e-22	12
OAT	OAT	0.2059148832676621	4.792049461163651e-22	12
LYNX1	LYNX1	0.20114440552538065	4.332122911781008e-21	12
NRP2	NRP2	0.19776541595027522	1.993285147782045e-20	12
CTNNB1	CTNNB1	0.1937844276261658	1.1622199589991666e-19	12
ENC1	ENC1	0.1894164501783226	7.701272373925049e-19	12
DTX2	DTX2	0.1851389159294526	4.696656492345588e-18	12
CPD	CPD	0.18459951891747572	5.881297052064338e-18	12
GALNT6	GALNT6	0.16875489004813574	3.2128927780191603e-15	12
ACADSB	ACADSB	0.16708299702952953	6.038905996478222e-15	12
SIK2	SIK2	0.1603904674438467	7.079920969005443e-14	12
ARHGAP21	ARHGAP21	0.15983503720424463	8.644648623727881e-14	12
PIM3	PIM3	0.15328179699825498	8.645923426072455e-13	12
SERPINB3	SERPINB3	0.1463379377337511	8.918326019013533e-12	12
B4GALT1	B4GALT1	0.13996795004703377	6.894472931270973e-11	12
ATL2	ATL2	0.13892457431896071	9.554827752029233e-11	12
PDXDC1	PDXDC1	0.138587830479409	1.0610534824897871e-10	12
ALDH18A1	ALDH18A1	0.13733470490545308	1.563667145857026e-10	12
PABPN1	PABPN1	0.13229290741932465	7.183914901267158e-10	12
EID1	EID1	0.1321533104247725	7.487686394522072e-10	12
SLC39A6	SLC39A6	0.13166699689995573	8.646901143360121e-10	12
MED13L	MED13L	0.12896541842228398	1.9054254766800228e-09	12
HIVEP2	HIVEP2	0.12765336287750279	2.7804184675649836e-09	12
PILRB	PILRB	0.1265557251591704	3.803125699965899e-09	12
MAFK	MAFK	0.12254903214106845	1.1665830192598066e-08	12
PDP1	PDP1	0.1192340521920182	2.8713699928850515e-08	12
KLHL24	KLHL24	0.11557454152006538	7.54755513132795e-08	12
SEC16A	SEC16A	0.11445021856693462	1.0097474717472504e-07	12
SMAD4	SMAD4	0.11080319589513854	2.547052132720209e-07	12
NTHL1	NTHL1	0.10985680262740409	3.2230340447416463e-07	12
PCGF3	PCGF3	0.10761528349588029	5.585148085891641e-07	12
NAA25	NAA25	0.10645367446299757	7.394670982614975e-07	12
USP6NL	USP6NL	0.1051152514285517	1.018100846733544e-06	12
BRD3	BRD3	0.10405417901541886	1.3082672179552948e-06	12
SREBF1	SREBF1	0.1018656126342616	2.177759526468755e-06	12
CLCF1	CLCF1	0.10143419508717172	2.404971158518857e-06	12
SMC5	SMC5	0.10077114225800707	2.7990688340928147e-06	12
DHX15	DHX15	0.10065911142121085	2.871497666429293e-06	12
RAPH1	RAPH1	0.10049804573129494	2.978784309151888e-06	12
MARK2	MARK2	0.09959959119791437	3.651413114775807e-06	12
TM9SF3	TM9SF3	0.09940784005048911	3.812723196868696e-06	12
SURF4	SURF4	0.09887981556591822	4.292969455327346e-06	12
MAP3K5	MAP3K5	0.09864921426491624	4.520410460106811e-06	12
SRSF1	SRSF1	0.09795749014096221	5.2739354461951035e-06	12
TLR5	TLR5	0.09719088038502106	6.2491791508054015e-06	12
RUNX2	RUNX2	0.09669513404906124	6.969244967620948e-06	12
DDB1	DDB1	0.09535836666647898	9.327525572950573e-06	12
FMR1	FMR1	0.09402107766764699	1.2437888141590025e-05	12
TTC19	TTC19	0.09364416729900293	1.3479512205365787e-05	12
GLTP	GLTP	0.09311127216177541	1.5095006781680437e-05	12
ZNF146	ZNF146	0.09229951812114816	1.7914918909267974e-05	12
ZNF280D	ZNF280D	0.09188453670244058	1.9543658209130953e-05	12
ASCC3	ASCC3	0.09173237742841002	2.017543318643734e-05	12
RBM26	RBM26	0.09135703292946505	2.181803169448361e-05	12
MSL1	MSL1	0.09124065961830354	2.2352625015156623e-05	12
WIPF2	WIPF2	0.08865362539566594	3.800410760380712e-05	12
UTP14C	UTP14C	0.08781298144750563	4.502069054086185e-05	12
SMARCD2	SMARCD2	0.08690489811773934	5.397234915310002e-05	12
NELFA	NELFA	0.08619957536193812	6.206197063856678e-05	12
WDR82	WDR82	0.08501731314110612	7.824872011478727e-05	12
LRPPRC	LRPPRC	0.08389488259859412	9.724291377501255e-05	12
EPM2AIP1	EPM2AIP1	0.08341253176721444	0.00010667561025995828	12
LONP2	LONP2	0.0812990834372225	0.00015912792317656447	12
COIL	COIL	0.0785189955274799	0.0002654947594822843	12
FOPNL	FOPNL	0.07776348938165009	0.0003042739464331196	12
TULP4	TULP4	0.07754617884048089	0.0003163735278681941	12
ZNF639	ZNF639	0.07649318644162872	0.000381645246420862	12
KCNQ1	KCNQ1	0.07639291667026744	0.0003884765134630554	12
MRPS18A	MRPS18A	0.07509957865751425	0.00048745892281305435	12
FAM120AOS	FAM120AOS	0.07306523973629085	0.0006917577174271695	12
CAMK1D	CAMK1D	0.07172480129994072	0.000867154331106452	12
STK24	STK24	0.07162699158391841	0.0008814444398447608	12
PRPF19	PRPF19	0.07087196013972599	0.0009993198269321077	12
GANAB	GANAB	0.07003538994540726	0.0011468539995814167	12
BRD4	BRD4	0.06948174760054734	0.0012552899255066266	12
SFT2D2	SFT2D2	0.06947548655448911	0.0012565685866748081	12
NFX1	NFX1	0.06666877647443216	0.00196741711314237	12
GIGYF1	GIGYF1	0.0662178349499462	0.002111202129575992	12
SND1	SND1	0.06576846934731814	0.002264006008332587	12
DHX38	DHX38	0.06469070503463349	0.0026726282002524893	12
MUCL1	MUCL1	0.06128616506419548	0.004444946610854754	12
ANAPC1	ANAPC1	0.061154601621992814	0.004531064270121503	12
ZNF800	ZNF800	0.05365656612616158	0.01277302534650839	12
BCL10	BCL10	0.05191555394997815	0.01599061145199635	12
PPIL2	PPIL2	0.0510348930360044	0.017874431247592124	12
RRP36	RRP36	0.04578757474518182	0.03363306877025255	12
AASDHPPT	AASDHPPT	0.03338412574179442	0.12148515535117385	12
GTSE1	GTSE1	0.6969659751857158	5.61817314476e-313	14
UBE2C	UBE2C	0.6887930256993787	8.516269458507356e-303	14
TOP2A	TOP2A	0.6639039722248162	8.871876165750016e-274	14
MKI67	MKI67	0.6326353933014833	4.556338076864817e-241	14
KIAA0101	KIAA0101	0.6256451613422817	2.907233778756516e-234	14
CENPF	CENPF	0.6157902027591784	5.850522430686769e-225	14
NUSAP1	NUSAP1	0.6018911795849021	2.1899543541515927e-212	14
CDKN3	CDKN3	0.5911753932605556	4.162159550173049e-203	14
CDK1	CDK1	0.5907601350242917	9.373526554859737e-203	14
CDC20	CDC20	0.5871113687194007	1.116962189891028e-199	14
HMMR	HMMR	0.5771832547687517	1.6702497265521712e-191	14
BIRC5	BIRC5	0.5620527709073054	1.4263007413932134e-179	14
PRC1	PRC1	0.5582088956457136	1.2248818463574116e-176	14
RRM2	RRM2	0.5545480718294148	7.02674485614443e-174	14
TYMS	TYMS	0.5454593596841084	3.5418388796577296e-167	14
CCNA2	CCNA2	0.543770279384826	5.919373538130061e-166	14
TK1	TK1	0.5432958572661706	1.3018075868725727e-165	14
CCNB2	CCNB2	0.5421491097799731	8.701724980104203e-165	14
ASPM	ASPM	0.5238185959862358	5.068009638887475e-152	14
ZWINT	ZWINT	0.5204550211726101	9.187363211031028e-150	14
AURKB	AURKB	0.5120265746462982	3.250528550380489e-144	14
TPX2	TPX2	0.5071034883031768	4.8036631725668504e-141	14
CCNB1	CCNB1	0.5039761373805561	4.65821960597747e-139	14
PTTG1	PTTG1	0.5020068247437214	8.103171568685219e-138	14
PLK1	PLK1	0.5001937060005249	1.1054590338760655e-136	14
AURKA	AURKA	0.47538832944597026	7.985796725834908e-122	14
SHCBP1	SHCBP1	0.47328712432029024	1.275285200736242e-120	14
CENPE	CENPE	0.4541816657766392	4.6686761975229726e-110	14
STMN1	STMN1	0.45137169129278976	1.4686025731756687e-108	14
NUF2	NUF2	0.44965310372126205	1.1912609057123917e-107	14
CDCA5	CDCA5	0.4340592363823787	1.230969566119223e-99	14
ASF1B	ASF1B	0.40981508124034477	5.541049419290283e-88	14
CENPW	CENPW	0.40330990737151773	5.133919657506836e-85	14
CLSPN	CLSPN	0.3779254208136985	4.696500593248559e-74	14
FAM111B	FAM111B	0.37566324941072615	4.0029465589534165e-73	14
DTYMK	DTYMK	0.3750535891964237	7.110758096363431e-73	14
HIST1H4C	HIST1H4C	0.37329053227145	3.719909777096979e-72	14
MAD2L1	MAD2L1	0.3704855350698408	5.065963014222802e-71	14
SMC2	SMC2	0.36556326551762847	4.653893507060435e-69	14
CENPN	CENPN	0.36486387639874085	8.789779881311587e-69	14
H2AFZ	H2AFZ	0.3597703038282453	8.601371858631222e-67	14
CKS1B	CKS1B	0.35759699734728434	5.928065887664299e-66	14
HIST1H1B	HIST1H1B	0.34702191564790624	5.7497661099773775e-62	14
TUBB	TUBB	0.345284067006167	2.513479274899203e-61	14
TMEM106C	TMEM106C	0.33642041733363676	4.025913157803373e-58	14
SGOL1	SGOL1	0.33570822683752954	7.20824009316585e-58	14
TACC3	TACC3	0.32874544091103136	1.9766899349146467e-55	14
DHFR	DHFR	0.3282983612158574	2.8205294886941777e-55	14
RAD51AP1	RAD51AP1	0.32222614497202956	3.324480497561623e-53	14
SMC4	SMC4	0.32048704860896465	1.2771920973263793e-52	14
KIF20B	KIF20B	0.31923450635063044	3.348585552287376e-52	14
ATAD2	ATAD2	0.3171597872683806	1.636264240549646e-51	14
HMGB1	HMGB1	0.31521326113095555	7.166642489914903e-51	14
HMGN2	HMGN2	0.3123902374229165	5.985918929275783e-50	14
H2AFV	H2AFV	0.3120964992038544	7.455404403300445e-50	14
KPNA2	KPNA2	0.3115870397866311	1.0903676783726763e-49	14
UBE2S	UBE2S	0.31017840303328736	3.1072909604440198e-49	14
EZH2	EZH2	0.30963646300240777	4.641927371127597e-49	14
GGH	GGH	0.30410535429021524	2.660124433806042e-47	14
CKAP2	CKAP2	0.2970053689350809	4.2316244874980634e-45	14
PHF19	PHF19	0.29352281627006926	4.82949145161391e-44	14
TMPO	TMPO	0.28903540989430704	1.0586915128930708e-42	14
LMNB1	LMNB1	0.2880829133265589	2.024258700038815e-42	14
RNASEH2A	RNASEH2A	0.28691382527960013	4.469794015710619e-42	14
CKS2	CKS2	0.27388201935695433	2.372739256010834e-38	14
TUBA1B	TUBA1B	0.2710335132465683	1.455048048994939e-37	14
FEN1	FEN1	0.2699199242692792	2.939163804957903e-37	14
PCNA	PCNA	0.2691989219906725	4.625464579772848e-37	14
ARHGAP11B	ARHGAP11B	0.26915518281542206	4.754257596938876e-37	14
H2AFX	H2AFX	0.26141381195755536	5.666743199968962e-35	14
MCM7	MCM7	0.2598258351834771	1.4816008722116076e-34	14
ATAD5	ATAD5	0.2583362260008947	3.6279252265164313e-34	14
HELLS	HELLS	0.2572703358948512	6.861279293113788e-34	14
DEK	DEK	0.25320002347959136	7.609625705686654e-33	14
ANP32B	ANP32B	0.2513165513636718	2.2833192324196784e-32	14
HIST1H1D	HIST1H1D	0.2447073482294823	1.0036998433859098e-30	14
CDCA7L	CDCA7L	0.2408228437499672	8.801600189147151e-30	14
ANP32E	ANP32E	0.23683783119405782	7.84451608391517e-29	14
DNMT1	DNMT1	0.23538542321929154	1.7237059946744512e-28	14
DUT	DUT	0.23447158051727787	2.8209471323578014e-28	14
NUCKS1	NUCKS1	0.23246482736422466	8.259778698254493e-28	14
RRM1	RRM1	0.23211385513939947	9.956748998317056e-28	14
CARHSP1	CARHSP1	0.22740371464582776	1.1862360477102164e-26	14
BRCA2	BRCA2	0.22381777787576726	7.537953185561746e-26	14
SKA2	SKA2	0.2200746735645349	5.0203674862101495e-25	14
DNAJC9	DNAJC9	0.21698665274541154	2.337635392585091e-24	14
FAM111A	FAM111A	0.2162443741968411	3.371596738001978e-24	14
HIST1H1E	HIST1H1E	0.2143560598370599	8.50790610972137e-24	14
MCM3	MCM3	0.21006199983332624	6.758236795704239e-23	14
MCM4	MCM4	0.2098389698945653	7.517010485363331e-23	14
IDH2	IDH2	0.20715089621681737	2.684594874878902e-22	14
RAD21	RAD21	0.20613253311351903	4.328388027800971e-22	14
NUDT1	NUDT1	0.19968970057729032	8.385633312262948e-21	14
SAE1	SAE1	0.19965352559587013	8.523944258358441e-21	14
MZT1	MZT1	0.19651043437545118	3.4892657674501187e-20	14
BARD1	BARD1	0.19118079695506884	3.6074359770954377e-19	14
SMC3	SMC3	0.18919314225630166	8.472671288467749e-19	14
DDX39A	DDX39A	0.18859476320543814	1.0935997633167712e-18	14
NASP	NASP	0.186037122972135	3.2245039608476593e-18	14
HERC5	HERC5	0.18431371947756975	6.623849064291908e-18	14
MZT2B	MZT2B	0.1824032515602148	1.4592926477343113e-17	14
HMGN1	HMGN1	0.18136661673061116	2.2321039020294098e-17	14
RBBP7	RBBP7	0.179287306371587	5.1955659791997794e-17	14
DBF4	DBF4	0.17916345884542761	5.4619580652265254e-17	14
PPM1G	PPM1G	0.1783683754182869	7.522937315583784e-17	14
LSM5	LSM5	0.17736534343746085	1.1242822898246324e-16	14
RANBP1	RANBP1	0.17602189911551477	1.9185929749559784e-16	14
POLE3	POLE3	0.17529992101472774	2.552489745882086e-16	14
CBX5	CBX5	0.17312986423684984	5.976431540592329e-16	14
LSM4	LSM4	0.17277291162209607	6.866917859218709e-16	14
CCDC18	CCDC18	0.17275117794701195	6.925169087236492e-16	14
SNRNP25	SNRNP25	0.17262804280098765	7.264503628410678e-16	14
HIRIP3	HIRIP3	0.17030718222386973	1.7779814755082184e-15	14
MCM5	MCM5	0.16930927590605752	2.6025569075448574e-15	14
ZDHHC12	ZDHHC12	0.1678676704048141	4.494498418517277e-15	14
RAN	RAN	0.16451622748124645	1.5713122019578164e-14	14
SMC1A	SMC1A	0.16387244891509678	1.992475147482879e-14	14
TFDP1	TFDP1	0.16189289682165875	4.1107180575358734e-14	14
CKAP5	CKAP5	0.15816738490571575	1.5677464454475068e-13	14
USP1	USP1	0.15786078065187784	1.7478614035649954e-13	14
VRK1	VRK1	0.1563581646443522	2.969150482520695e-13	14
HP1BP3	HP1BP3	0.1535261009084237	7.948607211865426e-13	14
YEATS4	YEATS4	0.15150521800746497	1.5871514617968236e-12	14
MMS22L	MMS22L	0.15113430198492456	1.8001310686367449e-12	14
SIVA1	SIVA1	0.15035453324858788	2.343298212466408e-12	14
CACYBP	CACYBP	0.1490313351121283	3.6542352944157825e-12	14
CDK5RAP2	CDK5RAP2	0.14554754580718557	1.1551688919927376e-11	14
CHCHD2	CHCHD2	0.1432729917145002	2.4131861278606977e-11	14
RNASEH2B	RNASEH2B	0.14290313726274934	2.717305553753192e-11	14
ILF2	ILF2	0.14274063377273977	2.86249598351599e-11	14
MCM6	MCM6	0.1421171999068581	3.4932864230159323e-11	14
CBX3	CBX3	0.1411918047744055	4.687238063648594e-11	14
PPIA	PPIA	0.1406137895321646	5.626610470813568e-11	14
TIMM10	TIMM10	0.13942885169947097	8.163169158091025e-11	14
MRPL51	MRPL51	0.1392394868383536	8.66083215399101e-11	14
LBR	LBR	0.1380592475591283	1.2501407839029318e-10	14
TOPBP1	TOPBP1	0.1380059699564003	1.2709327158002176e-10	14
COMMD4	COMMD4	0.13783910783468817	1.3382609850920954e-10	14
HNRNPA2B1	HNRNPA2B1	0.13646949531699362	2.0395378282218998e-10	14
SNRPB	SNRPB	0.13601223622842237	2.345421313407335e-10	14
NUDT21	NUDT21	0.13461539464691183	3.5839576235827027e-10	14
RNASEH2C	RNASEH2C	0.13420819010790255	4.0521803970712913e-10	14
ANAPC11	ANAPC11	0.13378903340047654	4.5963461515645674e-10	14
PSIP1	PSIP1	0.1325720382986133	6.612110263927276e-10	14
PPP1CC	PPP1CC	0.13240070831154668	6.957587206762071e-10	14
C4orf27	C4orf27	0.13129391014775607	9.65304603121415e-10	14
PRKDC	PRKDC	0.13081220328618737	1.1122125064417497e-09	14
HAUS1	HAUS1	0.13066824729521972	1.1601935986801907e-09	14
TPRKB	TPRKB	0.12969887188735635	1.5400273331636873e-09	14
NCAPH2	NCAPH2	0.12941383581866184	1.6731047597710176e-09	14
PA2G4	PA2G4	0.12728330198135288	3.0910129611674778e-09	14
TMEM160	TMEM160	0.1272327156836811	3.1360099394365824e-09	14
SLBP	SLBP	0.1271059740074043	3.251564820601136e-09	14
NUP210	NUP210	0.12459961002771622	6.602449699017668e-09	14
HAT1	HAT1	0.1239808518810432	7.847349921775137e-09	14
SNRPD1	SNRPD1	0.12316306474167563	9.847151619214465e-09	14
LSM3	LSM3	0.12311213342996356	9.986872535972847e-09	14
SRSF3	SRSF3	0.12297725495361672	1.0366254004014163e-08	14
RBMX	RBMX	0.12245067364720945	1.1985955149659369e-08	14
PIN1	PIN1	0.12155237202488112	1.5332826286765413e-08	14
DCTN3	DCTN3	0.12119432497431849	1.6905823190415448e-08	14
HNRNPAB	HNRNPAB	0.11884164172191428	3.1893566103976955e-08	14
NUP85	NUP85	0.11757235471973831	4.4693585564843054e-08	14
KHDRBS1	KHDRBS1	0.11652124841144339	5.894437884966796e-08	14
PRPS2	PRPS2	0.1161815658255944	6.442620432707002e-08	14
SHMT2	SHMT2	0.11598542658475039	6.781298355826677e-08	14
PSMC3	PSMC3	0.11513078408127592	8.469156195837979e-08	14
PAFAH1B3	PAFAH1B3	0.11502841617606262	8.69672538062564e-08	14
SNRPG	SNRPG	0.11415580401621443	1.0892216731535701e-07	14
RCC2	RCC2	0.11294417875919259	1.484792117884716e-07	14
SEC22C	SEC22C	0.11145009105729381	2.1660944655183115e-07	14
PRPSAP1	PRPSAP1	0.1113440457674563	2.2245313298255966e-07	14
PPIH	PPIH	0.11118091740098374	2.3174066355184012e-07	14
SF3A3	SF3A3	0.11108101311032373	2.3761227796053994e-07	14
DERA	DERA	0.10977081754633052	3.292388635784422e-07	14
HNRNPC	HNRNPC	0.10944940887010025	3.564606058572065e-07	14
NABP2	NABP2	0.10926362304626884	3.7317266089057527e-07	14
HNRNPA3	HNRNPA3	0.10912927226398633	3.857261230791661e-07	14
ETFB	ETFB	0.1087326308611444	4.2520883772974376e-07	14
DCP2	DCP2	0.10712824225083371	6.284811212648435e-07	14
BRI3BP	BRI3BP	0.10674900904433209	6.887315848807291e-07	14
KIAA0922	KIAA0922	0.10674283660586906	6.897567961916681e-07	14
FTSJ2	FTSJ2	0.1067007537728384	6.967858095318461e-07	14
METTL21A	METTL21A	0.10631830581838789	7.639070873398043e-07	14
HNRNPD	HNRNPD	0.10584727080744051	8.551562192996932e-07	14
SNRPA1	SNRPA1	0.10564166748503316	8.981951855656088e-07	14
RECQL	RECQL	0.10543037185014752	9.445941218899764e-07	14
MRPL16	MRPL16	0.10524090336297058	9.88153961285487e-07	14
MAZ	MAZ	0.10508354698240664	1.025793850290499e-06	14
